レースID,順位,選手登番,展示,天候,風向,風速,波高,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-09-08大　村ルーキーシリーズ第１６戦8R,1,4989,6.88,曇り ,南,1,1,1,石原　翼,23,静岡,52,B1,4.94,29.27,5.2,40.0,40.91,25.0
2020-09-08大　村ルーキーシリーズ第１６戦8R,2,4848,7.01,曇り ,南,1,1,3,仲谷颯仁,26,福岡,51,A1,7.86,69.61,5.92,25.0,20.93,37.84
2020-09-08大　村ルーキーシリーズ第１６戦8R,3,4771,6.95,曇り ,南,1,1,5,下寺秀和,27,広島,55,A2,6.16,45.16,6.17,38.89,42.5,15.63
2020-09-08大　村ルーキーシリーズ第１６戦8R,4,5016,6.89,曇り ,南,1,1,2,宮田龍馬,22,兵庫,51,B1,3.0,6.67,0.0,0.0,58.14,27.03
2020-09-08大　村ルーキーシリーズ第１６戦8R,5,5043,6.87,曇り ,南,1,1,4,中村日向,21,香川,53,B1,4.45,20.55,1.13,0.0,29.41,14.29
2020-09-08大　村ルーキーシリーズ第１６戦8R,6,5002,6.97,曇り ,南,1,1,6,上田健太,24,愛知,51,B1,4.5,25.0,0.0,0.0,26.47,16.22
2020-09-08大　村ルーキーシリーズ第１６戦9R,1,4850,6.95,曇り ,南,1,1,1,野中一平,25,愛知,53,A1,6.17,40.18,6.67,44.44,35.71,54.76
2020-09-08大　村ルーキーシリーズ第１６戦9R,2,4828,6.94,曇り ,南,1,1,4,松山将吾,26,滋賀,51,A2,6.15,41.67,0.0,0.0,28.13,28.57
2020-09-08大　村ルーキーシリーズ第１６戦9R,3,4888,6.93,曇り ,南,1,1,3,金児隆太,32,群馬,49,A2,5.58,30.21,0.0,0.0,29.55,32.35
2020-09-08大　村ルーキーシリーズ第１６戦9R,4,5022,6.91,曇り ,南,1,1,2,伊藤尚汰,25,福岡,48,B1,3.1,12.37,1.32,0.0,37.78,50.0
2020-09-08大　村ルーキーシリーズ第１６戦9R,5,5011,6.94,曇り ,南,1,1,6,高木圭大,23,長崎,52,B1,3.08,6.25,2.16,4.21,17.14,25.0
2020-09-08大　村ルーキーシリーズ第１６戦9R,6,4873,6.98,曇り ,南,1,1,5,蒲原健太,26,佐賀,52,B1,4.91,28.3,3.79,15.15,28.26,45.95
2020-09-08大　村ルーキーシリーズ第１６戦10R,1,4960,6.9,曇り ,南東,1,1,1,黒野元基,24,愛知,53,A2,6.65,52.43,6.0,33.33,22.86,30.23
2020-09-08大　村ルーキーシリーズ第１６戦10R,2,4852,6.95,曇り ,南東,1,1,6,川原祐明,25,香川,50,A2,6.31,47.06,6.35,51.61,29.27,24.24
2020-09-08大　村ルーキーシリーズ第１６戦10R,3,4902,6.95,曇り ,南東,1,1,2,山川雄大,27,兵庫,50,B1,4.26,22.62,3.11,16.67,17.95,31.11
2020-09-08大　村ルーキーシリーズ第１６戦10R,4,4933,6.96,曇り ,南東,1,1,5,板橋侑我,24,静岡,52,A2,6.01,39.47,6.12,41.18,9.38,22.22
2020-09-08大　村ルーキーシリーズ第１６戦11R,1,4587,6.88,曇り ,南東,1,1,2,木田峰由,29,福井,53,A2,6.17,46.6,0.0,0.0,34.09,31.25
2020-09-08大　村ルーキーシリーズ第１６戦11R,2,4771,6.96,曇り ,南東,1,1,6,下寺秀和,27,広島,55,A2,6.16,45.16,6.17,38.89,42.5,15.63
2020-09-08大　村ルーキーシリーズ第１６戦11R,3,5028,6.94,曇り ,南東,1,1,5,原田才一,23,福岡,52,B1,5.15,35.79,3.25,16.67,34.69,25.0
2020-09-08大　村ルーキーシリーズ第１６戦12R,1,4848,6.92,曇り ,東,1,1,1,仲谷颯仁,26,福岡,51,A1,7.86,69.61,5.92,25.0,20.93,37.84
2020-09-08大　村ルーキーシリーズ第１６戦12R,2,4932,6.85,曇り ,東,1,1,3,新開　航,24,福岡,50,A1,6.15,42.72,5.2,25.71,42.86,40.91
2020-09-08大　村ルーキーシリーズ第１６戦12R,3,4850,6.86,曇り ,東,1,1,2,野中一平,25,愛知,53,A1,6.17,40.18,6.67,44.44,35.71,54.76
2020-09-08大　村ルーキーシリーズ第１６戦12R,4,4851,6.95,曇り ,東,1,1,6,関　浩哉,25,群馬,50,A1,6.6,50.0,6.18,36.36,7.69,31.71
2020-09-08大　村ルーキーシリーズ第１６戦12R,5,4939,6.95,曇り ,東,1,1,4,宮之原輝,22,東京,50,A1,6.39,47.19,6.42,52.63,37.5,35.56
2020-09-08大　村ルーキーシリーズ第１６戦12R,6,4847,6.94,曇り ,東,1,1,5,佐藤隆太,26,東京,51,A1,6.4,47.13,6.46,54.17,34.21,20.0
2020-09-08芦　屋日本ＭＢ選手会会長杯1R,1,4796,6.84,晴,南西,2,2,1,春園功太,29,三重,50,A1,5.98,42.86,7.39,51.61,36.36,42.39
2020-09-08芦　屋日本ＭＢ選手会会長杯1R,2,4675,6.87,晴,南西,2,2,2,井手良太,32,大阪,51,B1,5.41,30.86,0.0,0.0,38.33,25.0
2020-09-08芦　屋日本ＭＢ選手会会長杯1R,3,2958,6.92,晴,南西,2,2,4,井川正人,62,長崎,51,B1,3.2,14.29,3.74,12.82,41.82,25.3
2020-09-08芦　屋日本ＭＢ選手会会長杯1R,4,4429,6.9,晴,南西,2,2,3,豊田泰洋,34,広島,59,B1,3.93,20.48,3.33,22.22,35.29,28.41
2020-09-08芦　屋日本ＭＢ選手会会長杯1R,5,5084,6.87,晴,南西,2,2,5,末永和也,21,佐賀,53,B1,3.87,19.05,3.55,12.12,40.63,39.78
2020-09-08芦　屋日本ＭＢ選手会会長杯1R,6,3797,6.89,晴,南西,2,2,6,岩井　繁,47,広島,61,B1,3.35,12.12,4.53,20.41,26.15,18.29
2020-09-08芦　屋日本ＭＢ選手会会長杯2R,1,3618,6.82,晴,南西,4,4,1,海野ゆか,46,広島,45,A2,6.57,50.0,6.24,41.18,40.63,34.57
2020-09-08芦　屋日本ＭＢ選手会会長杯2R,2,4443,6.84,晴,南西,4,4,2,津田裕絵,33,山口,48,B1,4.82,28.17,4.94,27.78,46.27,29.55
2020-09-08芦　屋日本ＭＢ選手会会長杯2R,3,4804,6.83,晴,南西,4,4,4,高田ひか,26,三重,47,A2,5.49,37.84,6.86,52.38,55.38,36.36
2020-09-08芦　屋日本ＭＢ選手会会長杯2R,4,4963,6.89,晴,南西,4,4,3,實森美祐,23,広島,46,B1,5.22,34.83,3.64,9.09,25.37,18.29
2020-09-08芦　屋日本ＭＢ選手会会長杯2R,5,4947,6.86,晴,南西,4,4,5,間庭菜摘,28,福岡,48,B2,2.42,0.0,2.46,5.71,31.75,34.94
2020-09-08芦　屋日本ＭＢ選手会会長杯2R,6,5013,6.84,晴,南西,4,4,6,山下夏鈴,23,三重,45,B1,3.03,10.67,2.0,0.0,37.5,44.3
2020-09-08芦　屋日本ＭＢ選手会会長杯3R,1,4168,6.9,晴,南西,3,3,3,石野貴之,38,大阪,53,A1,6.54,43.04,8.4,65.71,17.02,29.76
2020-09-08芦　屋日本ＭＢ選手会会長杯3R,2,4788,6.84,晴,南西,3,3,1,小池哲也,31,大阪,54,A2,5.23,33.96,4.5,13.33,36.07,41.86
2020-09-08芦　屋日本ＭＢ選手会会長杯3R,3,4782,6.9,晴,南西,3,3,2,浜崎準也,33,岡山,49,B1,5.78,40.54,3.18,17.65,7.89,31.76
2020-09-08芦　屋日本ＭＢ選手会会長杯3R,4,4564,6.84,晴,南西,3,3,4,山本景士,32,広島,51,B1,5.35,31.03,5.18,26.53,32.79,42.05
2020-09-08芦　屋日本ＭＢ選手会会長杯3R,5,3620,6.97,晴,南西,3,3,6,信濃由行,46,福井,54,B1,4.61,22.67,5.44,22.22,36.76,33.33
2020-09-08芦　屋日本ＭＢ選手会会長杯3R,6,4302,6.83,晴,南西,3,3,5,西野翔太,37,広島,50,A2,5.93,43.33,6.41,42.59,46.88,31.03
2020-09-08芦　屋日本ＭＢ選手会会長杯4R,1,4403,6.85,晴,南西,3,3,2,木下大將,35,福岡,53,A2,5.0,28.83,5.59,37.25,31.82,32.93
2020-09-08芦　屋日本ＭＢ選手会会長杯4R,2,4195,6.97,晴,南西,3,3,4,前川守嗣,38,福岡,55,A2,5.43,36.56,4.97,34.21,22.95,28.05
2020-09-08芦　屋日本ＭＢ選手会会長杯4R,3,4213,6.94,晴,南西,3,3,5,重富伸也,36,長崎,51,B1,4.25,21.92,3.81,25.0,19.61,37.08
2020-09-08芦　屋日本ＭＢ選手会会長杯4R,4,4734,6.85,晴,南西,3,3,1,安河内将,30,佐賀,50,A1,6.03,39.08,6.24,48.78,28.13,42.05
2020-09-08芦　屋日本ＭＢ選手会会長杯4R,5,4527,6.86,晴,南西,3,3,3,高野心吾,32,愛知,51,B1,4.62,26.47,4.13,20.83,41.79,40.79
2020-09-08芦　屋日本ＭＢ選手会会長杯4R,6,5078,6.86,晴,南西,3,3,6,山川波乙,22,三重,46,B2,2.08,6.78,0.0,0.0,25.45,27.5
2020-09-08芦　屋日本ＭＢ選手会会長杯5R,1,4207,6.84,晴,南西,3,3,1,松下一也,37,静岡,54,A2,6.57,55.67,7.5,60.0,40.38,44.58
2020-09-08芦　屋日本ＭＢ選手会会長杯5R,2,3717,6.91,晴,南西,3,3,2,立間充宏,45,岡山,55,A2,6.41,49.49,7.39,62.71,32.31,24.05
2020-09-08芦　屋日本ＭＢ選手会会長杯5R,3,4189,6.85,晴,南西,3,3,4,川上　剛,39,福岡,55,A1,6.74,50.36,6.88,53.25,23.08,32.5
2020-09-08芦　屋日本ＭＢ選手会会長杯5R,4,5092,6.88,晴,南西,3,3,5,篠原晟弥,19,福岡,51,B1,2.8,8.86,1.86,0.0,33.85,25.0
2020-09-08芦　屋日本ＭＢ選手会会長杯5R,5,4118,6.93,晴,南西,3,3,6,宇佐見淳,39,愛知,53,A1,6.31,45.97,7.11,63.16,57.58,39.76
2020-09-08芦　屋日本ＭＢ選手会会長杯5R,6,2958,6.97,晴,南西,3,3,3,井川正人,62,長崎,51,B1,3.2,14.29,3.74,12.82,41.82,25.3
2020-09-08芦　屋日本ＭＢ選手会会長杯6R,1,3282,6.89,晴,南西,3,3,1,池本輝明,53,広島,51,B1,5.42,34.71,4.26,11.43,12.2,46.84
2020-09-08芦　屋日本ＭＢ選手会会長杯6R,2,4210,6.94,晴,南西,3,3,2,松村康太,37,福井,51,A2,6.24,41.94,6.31,34.48,22.73,37.21
2020-09-08芦　屋日本ＭＢ選手会会長杯6R,3,4446,6.89,晴,南西,3,3,3,和田兼輔,33,兵庫,51,A1,6.22,43.97,6.29,41.18,25.86,32.5
2020-09-08芦　屋日本ＭＢ選手会会長杯6R,4,4209,6.88,晴,南西,3,3,5,藤田竜弘,37,静岡,60,A2,5.73,39.13,4.67,11.11,34.38,31.71
2020-09-08芦　屋日本ＭＢ選手会会長杯6R,5,4675,6.89,晴,南西,3,3,4,井手良太,32,大阪,51,B1,5.41,30.86,0.0,0.0,38.33,25.0
2020-09-08芦　屋日本ＭＢ選手会会長杯6R,6,4133,6.9,晴,南西,3,3,6,高橋正男,40,兵庫,52,A1,6.43,49.25,7.0,50.0,36.07,36.9
2020-09-08芦　屋日本ＭＢ選手会会長杯7R,1,3752,6.84,晴,南西,3,3,1,宇土泰就,49,福岡,54,B1,4.64,25.47,4.8,28.79,33.87,40.0
2020-09-08芦　屋日本ＭＢ選手会会長杯7R,2,4564,6.89,晴,南西,3,3,3,山本景士,32,広島,51,B1,5.35,31.03,5.18,26.53,32.79,42.05
2020-09-08芦　屋日本ＭＢ選手会会長杯7R,3,3107,6.92,晴,南西,3,3,4,平岡重典,56,大阪,50,B1,5.37,31.3,4.67,25.0,26.32,26.51
2020-09-08芦　屋日本ＭＢ選手会会長杯7R,4,4204,6.79,晴,南西,3,3,6,柴田大輔,38,福岡,51,B1,4.28,24.71,5.03,34.38,39.68,16.28
2020-09-08芦　屋日本ＭＢ選手会会長杯7R,5,4429,6.9,晴,南西,3,3,2,豊田泰洋,34,広島,59,B1,3.93,20.48,3.33,22.22,35.29,28.41
2020-09-08芦　屋日本ＭＢ選手会会長杯7R,6,5013,6.87,晴,南西,3,3,5,山下夏鈴,23,三重,45,B1,3.03,10.67,2.0,0.0,37.5,44.3
2020-09-08芦　屋日本ＭＢ選手会会長杯8R,1,4195,6.91,晴,南西,3,3,1,前川守嗣,38,福岡,55,A2,5.43,36.56,4.97,34.21,22.95,28.05
2020-09-08芦　屋日本ＭＢ選手会会長杯8R,2,4782,6.95,晴,南西,3,3,4,浜崎準也,33,岡山,49,B1,5.78,40.54,3.18,17.65,7.89,31.76
2020-09-08芦　屋日本ＭＢ選手会会長杯8R,3,4174,6.88,晴,南西,3,3,5,赤坂俊輔,37,長崎,50,A1,7.55,56.44,7.31,57.14,49.23,28.38
2020-09-08芦　屋日本ＭＢ選手会会長杯8R,4,3809,6.91,晴,南西,3,3,6,吉田　光,45,佐賀,50,B1,4.92,32.18,5.16,34.48,27.78,28.21
2020-09-08芦　屋日本ＭＢ選手会会長杯8R,5,4947,6.9,晴,南西,3,3,3,間庭菜摘,28,福岡,48,B2,2.42,0.0,2.46,5.71,31.75,34.94
2020-09-08芦　屋日本ＭＢ選手会会長杯8R,6,3527,6.91,晴,南西,3,3,2,中嶋誠一,49,長崎,50,A2,5.86,37.72,5.47,32.56,37.1,44.83
2020-09-08芦　屋日本ＭＢ選手会会長杯9R,1,3501,6.89,晴,南西,4,4,1,川上昇平,51,長崎,53,B1,4.14,24.11,5.17,27.08,36.51,26.74
2020-09-08芦　屋日本ＭＢ選手会会長杯9R,2,4330,6.86,晴,南西,4,4,2,奈須啓太,37,福岡,51,A1,6.35,50.0,6.21,45.45,31.75,32.93
2020-09-08芦　屋日本ＭＢ選手会会長杯9R,3,4189,6.85,晴,南西,4,4,5,川上　剛,39,福岡,55,A1,6.74,50.36,6.88,53.25,23.08,32.5
2020-09-08芦　屋日本ＭＢ選手会会長杯9R,4,4210,6.9,晴,南西,4,4,6,松村康太,37,福井,51,A2,6.24,41.94,6.31,34.48,22.73,37.21
2020-09-08芦　屋日本ＭＢ選手会会長杯9R,5,5078,6.89,晴,南西,4,4,4,山川波乙,22,三重,46,B2,2.08,6.78,0.0,0.0,25.45,27.5
2020-09-08芦　屋日本ＭＢ選手会会長杯10R,1,4209,6.82,晴,南,4,4,1,藤田竜弘,37,静岡,60,A2,5.73,39.13,4.67,11.11,34.38,31.71
2020-09-08芦　屋日本ＭＢ選手会会長杯10R,2,4168,6.79,晴,南,4,4,5,石野貴之,38,大阪,53,A1,6.54,43.04,8.4,65.71,17.02,29.76
2020-09-08芦　屋日本ＭＢ選手会会長杯10R,3,4340,6.79,晴,南,4,4,6,土性雅也,36,三重,54,A2,5.04,31.9,4.75,25.0,41.54,39.02
2020-09-08芦　屋日本ＭＢ選手会会長杯10R,4,4213,6.85,晴,南,4,4,3,重富伸也,36,長崎,51,B1,4.25,21.92,3.81,25.0,19.61,37.08
2020-09-08芦　屋日本ＭＢ選手会会長杯10R,5,4118,6.84,晴,南,4,4,2,宇佐見淳,39,愛知,53,A1,6.31,45.97,7.11,63.16,57.58,39.76
2020-09-08芦　屋日本ＭＢ選手会会長杯10R,6,5084,6.85,晴,南,4,4,4,末永和也,21,佐賀,53,B1,3.87,19.05,3.55,12.12,40.63,39.78
2020-09-08芦　屋日本ＭＢ選手会会長杯11R,1,3717,6.84,晴,南,3,3,1,立間充宏,45,岡山,55,A2,6.41,49.49,7.39,62.71,32.31,24.05
2020-09-08芦　屋日本ＭＢ選手会会長杯11R,2,4734,6.83,晴,南,3,3,3,安河内将,30,佐賀,50,A1,6.03,39.08,6.24,48.78,28.13,42.05
2020-09-08芦　屋日本ＭＢ選手会会長杯11R,3,4446,6.86,晴,南,3,3,5,和田兼輔,33,兵庫,51,A1,6.22,43.97,6.29,41.18,25.86,32.5
2020-09-08芦　屋日本ＭＢ選手会会長杯11R,4,4443,6.83,晴,南,3,3,4,津田裕絵,33,山口,48,B1,4.82,28.17,4.94,27.78,46.27,29.55
2020-09-08芦　屋日本ＭＢ選手会会長杯11R,5,3527,6.86,晴,南,3,3,6,中嶋誠一,49,長崎,50,A2,5.86,37.72,5.47,32.56,37.1,44.83
2020-09-08芦　屋日本ＭＢ選手会会長杯11R,6,3752,6.81,晴,南,3,3,2,宇土泰就,49,福岡,54,B1,4.64,25.47,4.8,28.79,33.87,40.0
2020-09-08芦　屋日本ＭＢ選手会会長杯12R,1,4174,6.76,晴,南,3,3,1,赤坂俊輔,37,長崎,50,A1,7.55,56.44,7.31,57.14,49.23,28.38
2020-09-08芦　屋日本ＭＢ選手会会長杯12R,2,4302,6.79,晴,南,3,3,2,西野翔太,37,広島,50,A2,5.93,43.33,6.41,42.59,46.88,31.03
2020-09-08芦　屋日本ＭＢ選手会会長杯12R,3,4796,6.84,晴,南,3,3,4,春園功太,29,三重,50,A1,5.98,42.86,7.39,51.61,36.36,42.39
2020-09-08芦　屋日本ＭＢ選手会会長杯12R,4,4133,6.89,晴,南,3,3,3,高橋正男,40,兵庫,52,A1,6.43,49.25,7.0,50.0,36.07,36.9
2020-09-08芦　屋日本ＭＢ選手会会長杯12R,5,4403,6.82,晴,南,3,3,6,木下大將,35,福岡,53,A2,5.0,28.83,5.59,37.25,31.82,32.93
2020-09-08芦　屋日本ＭＢ選手会会長杯12R,6,4207,6.79,晴,南,3,3,5,松下一也,37,静岡,54,A2,6.57,55.67,7.5,60.0,40.38,44.58
2020-09-08下　関ＢＴＳながとオープン記念1R,1,4382,6.77,晴,南東,2,2,1,高山智至,35,滋賀,56,A2,5.48,31.9,5.93,39.29,42.72,23.91
2020-09-08下　関ＢＴＳながとオープン記念1R,2,4729,6.83,晴,南東,2,2,4,佐藤謙史,31,福岡,57,B1,3.77,13.51,3.35,11.54,34.91,31.43
2020-09-08下　関ＢＴＳながとオープン記念1R,3,3823,6.69,晴,南東,2,2,2,本部真吾,47,三重,55,B1,4.11,19.72,4.69,18.75,44.0,31.53
2020-09-08下　関ＢＴＳながとオープン記念1R,4,3507,6.8,晴,南東,2,2,5,藤井　徹,49,大阪,51,B1,4.19,16.22,4.28,22.22,41.9,34.55
2020-09-08下　関ＢＴＳながとオープン記念1R,5,3642,6.8,晴,南東,2,2,3,大塚浩二,49,静岡,51,B1,3.76,12.68,0.0,0.0,42.59,28.71
2020-09-08下　関ＢＴＳながとオープン記念1R,6,3964,6.74,晴,南東,2,2,6,宮地博士,41,長崎,54,B1,4.31,16.13,4.21,10.34,44.66,30.19
2020-09-08下　関ＢＴＳながとオープン記念2R,1,3559,6.75,晴,南東,2,2,1,水長照雄,52,山口,52,B1,4.09,17.57,5.03,26.32,27.93,28.44
2020-09-08下　関ＢＴＳながとオープン記念2R,2,3123,6.76,晴,南東,2,2,3,中西宏文,58,滋賀,50,B1,4.54,23.17,4.68,23.53,46.79,38.53
2020-09-08下　関ＢＴＳながとオープン記念2R,3,4081,6.77,晴,南東,2,2,5,樋口範政,41,愛知,56,B1,4.26,22.62,3.89,22.22,41.13,37.61
2020-09-08下　関ＢＴＳながとオープン記念2R,4,4557,6.8,晴,南東,2,2,2,松尾光広,30,岡山,56,B1,4.69,27.03,4.5,28.57,37.14,30.91
2020-09-08下　関ＢＴＳながとオープン記念2R,5,4180,6.83,晴,南東,2,2,4,上野秀和,37,福岡,57,B1,4.0,17.76,4.91,21.74,29.75,44.44
2020-09-08下　関ＢＴＳながとオープン記念2R,6,5053,6.8,晴,南東,2,2,6,山口広樹,24,福岡,53,B2,2.18,2.94,1.4,0.0,32.08,24.24
2020-09-08下　関ＢＴＳながとオープン記念3R,1,3432,6.7,晴,南,2,2,1,宮迫暢彦,52,大阪,52,B1,5.24,33.66,5.77,38.71,29.47,38.89
2020-09-08下　関ＢＴＳながとオープン記念3R,2,4863,6.69,晴,南,2,2,4,三浦裕貴,31,東京,54,B1,4.74,27.69,4.0,0.0,57.63,33.94
2020-09-08下　関ＢＴＳながとオープン記念3R,3,4151,6.8,晴,南,2,2,3,下河誉史,38,福岡,56,A2,5.28,34.23,6.21,39.29,30.1,38.53
2020-09-08下　関ＢＴＳながとオープン記念3R,4,3831,6.8,晴,南,2,2,2,安藤裕貴,46,愛知,53,A2,5.15,34.48,4.3,21.21,47.06,35.19
2020-09-08下　関ＢＴＳながとオープン記念3R,5,4485,6.76,晴,南,2,2,5,楠原正剛,34,福岡,55,A2,5.46,33.65,5.86,39.29,42.11,34.86
2020-09-08下　関ＢＴＳながとオープン記念3R,6,3976,6.76,晴,南,2,2,6,内田　圭,43,山口,54,B2,3.63,16.33,3.43,16.67,40.17,25.25
2020-09-08下　関ＢＴＳながとオープン記念4R,1,4526,6.75,晴,南,2,2,4,池田雄祐,32,愛知,51,A2,5.8,36.21,6.24,47.62,26.92,31.53
